Crop,N,P,K,temperature,ph,soil_humidity,air_humidity,light_intensity,light_duration,co2,o2
mungbean,70,48,17,28.88078945,6.594739424,35.51974289868590,86.94206817,370.6898306030600,23.0752273772964,121.26333353126800,46.188019613853100
mungbean,86,41,20,28.14720892,6.647965508,52.50675802073860,83.8001509,451.46801432058000,5.901124551639230,38.76011094160950,24.57763058630100
mungbean,64,37,25,29.89129144,7.120032489,75.57591321573120,80.14487166,65.40921290991390,13.938345792087600,101.81265127109600,70.52137142169980
mungbean,53,35,20,27.41503453,6.91380932,21.160920462551900,80.98004661,914.6422686919330,16.947967068816900,79.79371591796450,77.67984963824110
mungbean,66,41,20,29.27308605,7.073048264,69.20297400968510,89.4875022,506.25101871108900,17.183266257796100,181.4141528926700,62.735224091657100
mungbean,32,50,23,29.65296893,6.5304707,94.1362327392895,88.48587386,353.98722372650400,18.44485467217340,102.82464105079400,28.26972622104000
mungbean,32,35,21,28.44524991,6.684381357,84.86772011495730,82.67639542,134.40919537045700,16.934307265657900,88.61525910752940,64.68506964877580
mungbean,63,37,15,27.96235681,6.581351374,27.810901382310700,83.97586797,844.9524983556230,3.153591386315330,1.2467140265678900,19.45487054806990
mungbean,75,39,22,29.25649321,6.86483915,8.10338488647908,81.97952224,824.3817967096280,15.221146277402300,57.2455739552165,45.87225462465880
mungbean,27,45,21,28.36291385,6.487124217,86.22050269804480,88.00989267,663.3832445360080,21.192015153063000,166.53028432026500,98.8564722478276
mungbean,70,37,20,27.62749466,6.605733068,12.813133004363600,86.49366929,577.0410456072030,8.402735562171770,54.410840310810300,52.85048873197600
mungbean,35,51,17,28.66086349,6.860602782,18.105180905679600,86.12194568,987.9032734556360,4.249548774587450,115.28742879761600,93.46238144373340
mungbean,47,56,20,29.2114218,6.41874299,59.71263447839090,87.11497805,535.6737982762710,10.467023120695000,27.9608828596561,82.0693322803061
mungbean,87,40,22,29.40889385,6.365513634,2.2868369791639600,86.16063492,672.0913498878650,23.229092517148100,127.65370831962600,68.16487868087060
mungbean,94,36,21,28.02952623,6.556372966,78.40569274989350,84.8845732,546.4984535728910,4.4067564152825100,64.20462045347930,69.80547435057950
mungbean,54,37,17,28.08657178,6.760694228,59.332784145618600,80.35005927,123.02491869465300,2.448977109131810,28.00958718764860,42.13405852166050
mungbean,9,47,18,29.16174608,6.715276663,94.5983305309204,80.28038146,784.5699249797400,17.856374277151400,4.994072620140870,90.53863610006550
mungbean,83,44,17,29.8596912,6.666380512,14.512011282117800,80.03499648,408.65032384495700,12.256702820444600,51.08589250265850,81.32350765959300
mungbean,69,59,19,29.06631494,6.626629798,90.8193223932856,83.6869203,857.0097400132500,9.86285415716744,11.209019726925900,53.376624302940900
mungbean,79,56,21,27.38538997,6.702772465,6.028679413584000,88.66663953,928.4362282763830,22.504291578188100,98.36325979603820,81.38800466512540
mungbean,75,45,18,27.93034941,7.011030515,86.27164260688040,85.42058715,511.5953330131810,1.1586176856353500,190.0983231869560,16.34416988832270
mungbean,11,39,17,29.2808618,6.890156495,3.14740030484173,81.8009244,630.1465690896000,3.6519260577190400,43.62834229614570,51.12250037114660
mungbean,96,37,15,28.9973145,6.821747052,64.9150269707261,83.78911515,230.86968983779200,6.145838494975290,78.66426311494840,13.545446873648200
mungbean,93,37,19,27.92678579,7.183189922,40.00483754689180,86.5543196,781.2585054528080,16.44500988579500,174.31258777747700,31.434726635665700
mungbean,18,54,17,28.5474135,6.27258822,9.205036178166650,88.9570454,667.8738812744450,20.311209698590500,110.135964612887,77.92962575306820
mungbean,45,51,15,29.36488409,6.679127482,44.33712352231170,89.1886954,492.9595741972250,2.840151292697680,40.318919481285900,34.10694210451110
mungbean,30,54,20,28.56149805,6.689825155,17.72153091213620,83.63802195,201.57231300759700,8.446730297957940,4.811121510729600,65.41778985387840
mungbean,78,45,16,28.43683487,6.583381939,62.30372789783620,87.91332682,552.4835238070510,9.323448546488260,112.40711294545800,2.2170216657071100
mungbean,45,40,21,28.79728147,6.725551062,72.19327330898070,80.45744422,848.6522839762420,20.833031197740400,31.70125103206960,77.31851530399940
mungbean,93,37,22,28.7275267,7.069747814,40.07079241868840,89.12760359,924.5928045554630,19.5303248760816,163.33150827524600,7.746397816716130
mungbean,89,44,19,27.95639663,6.921993878,14.403440863584800,83.52706038,517.216691295656,5.935314041190030,9.235318786480720,92.32515414093320
mungbean,67,45,17,28.17458662,6.770955317,31.707184501973300,83.69659318,767.853966059003,10.252208838010200,174.549525394961,45.3699554671371
mungbean,48,45,23,28.77653519,6.983130466,16.751684739975900,86.69133979,134.36943792704600,13.62577271056810,69.64021735404590,38.46540854159170
mungbean,76,48,21,28.438097,6.267684328,56.5987577322175,83.48991368,975.2446617218650,13.661998691800900,132.06492061367300,28.710949429390700
blackgram,82,79,15,29.48439992,7.454532137,97.90781077603100,63.19915325,890.9435562785690,14.196366520862700,169.17114221290200,64.40231535892260
blackgram,12,62,21,26.73433965,7.040056094,70.53335891847300,68.13999721,844.1087345796720,21.290729349734500,110.29579019791100,84.54144905541560
blackgram,72,61,22,26.27274407,7.418650668,91.44753900828730,62.28814857,645.7942249691550,2.7604312453316800,185.06225005988900,78.78013767412240
blackgram,24,73,25,34.03679184,6.501869314,46.21324873255490,67.21113844,888.317419117235,4.650986419816730,4.466043907075520,68.68256959996810
blackgram,44,58,18,28.03644051,6.814410928,47.113717808942500,65.06601664,304.80480081175500,14.911655907377500,165.9036061934720,2.992636268281470
blackgram,37,55,16,28.81460716,7.581442888,59.65400729333950,65.33538112,855.7579824803610,18.430349978648200,150.31900386346800,85.41445257201740
blackgram,46,72,21,34.03619494,7.741418772,41.509291824708900,64.28791388,298.4936429671440,9.53506030842345,52.84086457868510,47.29326062696690
blackgram,5,64,20,33.8642935,6.573531614,84.73472615394250,61.57072498,54.32095065606840,7.924018462520180,42.9887159871106,26.873816566089900
blackgram,59,64,21,32.84213012,7.543804223,33.390675063233700,68.68401492,201.03032969748700,10.806296835951100,124.4552179581400,68.66407352325250
blackgram,62,74,17,27.10053268,6.5408208,15.686122061076100,63.36085585,876.9076360451830,11.844256574665600,95.2191255983402,43.553898889478100
blackgram,16,73,24,25.65842532,7.22405917,35.529586310081700,61.18235808,820.7508880829910,4.67443989962953,93.73011668616190,91.53022032693130
blackgram,5,67,25,32.34744009,7.551364319,66.09878409195680,66.61452812,726.9118175266150,8.786249649707640,73.75665429045960,49.54303695349320
blackgram,6,63,19,29.58949031,6.928898659,53.14366028239970,68.32176769,266.52564083441700,15.363274644037900,173.1629431661250,60.10390573067780
blackgram,88,66,22,30.91219459,7.747775263,35.34387290020640,68.79427388,179.24492020321200,21.108996746520600,41.39799555610020,6.2183930313362400
blackgram,28,56,18,28.12787838,6.706505915,11.71456073476450,64.2097765,553.3042313858100,15.999306682521900,160.68278156553400,30.209070738504800
blackgram,44,66,15,30.08545364,6.668238556,4.818698687122070,69.34811988,577.0759365031880,16.55936812701190,37.40061003785770,33.531511524575800
blackgram,32,55,19,31.74379487,7.332375138,72.9795139149526,62.51007687,629.7355301605340,16.330858346294700,181.48539723406600,49.71476980406340
blackgram,36,58,23,27.81326852,7.596802025,56.408965224546700,62.50460464,576.4299608417380,23.282121220045300,77.98212975323520,51.205401436862500
blackgram,75,65,25,32.88733849,7.70650895,40.37109363915260,64.59457409,997.5682355678200,8.26059054196114,6.324013850285400,75.74245356454810
blackgram,2,62,18,29.36358721,7.366542647,92.26548506875550,64.98742947,387.31850112818200,4.598666531054580,193.18782610332900,80.71831032140920
blackgram,49,71,15,27.82592799,6.919243702,58.180660143623600,67.5861883,463.1352621836160,17.443703190353300,112.73166558710100,3.4633017105250700
blackgram,47,71,24,28.49538735,7.187721818,63.84664216534900,60.44848407,733.7082331161430,5.340999201765210,17.322772584898700,41.508940203800100
blackgram,17,71,16,27.74274761,7.075886472,85.49529408351490,68.53997144,90.39269431471880,22.191419919612500,151.92540585039500,16.29145411421280
blackgram,37,63,18,30.41588462,6.74441168,42.84275679215680,67.66323804,587.1734245028550,13.402884534436800,183.96108004979100,5.576577969423610
blackgram,14,60,25,27.3254209,6.726469088,26.59310841751160,69.09047809,288.1473072480800,10.230452747089600,40.523925871013500,95.06219066286190
blackgram,42,61,21,30.28496619,6.628264883,80.91186502700880,61.69295127,25.51941489893140,6.2854101021540200,178.30406244379000,48.35633175095380
blackgram,26,68,22,28.56840626,7.127064207,40.89068755124850,61.53278622,832.4422899237380,11.520507989363300,95.99892473435280,18.62835282360640
blackgram,62,62,15,25.36586097,7.538631462,27.178018956306600,66.6379724,46.34301836628830,13.809780729023200,190.79835384742300,9.816050414787340
blackgram,50,66,17,34.9466155,7.162357641,55.60586914927860,65.26774011,113.4154637475140,5.636680374618920,68.61457723880380,98.56613159250800
blackgram,52,63,22,25.09737391,6.859409487,2.4145271871929500,67.72837887,925.6942793777610,23.094958621901900,149.16432943793500,57.61880622317320
blackgram,16,72,19,32.47648301,7.397190844,2.8360882529171700,64.34848735,458.3074965948360,10.929388580242500,137.24523956361900,33.55816311851030
blackgram,22,65,21,33.86351172,6.880245789,25.59897471037270,68.59232289,712.6733391335710,5.051725127194880,51.015302647206400,15.619638653676300
blackgram,86,78,21,25.19857725,6.581313137,37.56090884281980,60.37332688,4.352657433396630,19.970919144084400,139.04509718572600,57.84138352043730
blackgram,24,67,17,31.77681682,7.296972161,42.80726766025600,69.01852894,103.373365592618,5.669599192641650,54.11987880730000,74.1423618583837
blackgram,44,60,21,34.89814946,6.97297656,78.9072391800412,63.59948557,890.4646659420850,15.238974004435700,196.59298222039000,36.85999163226730
blackgram,41,76,17,31.74105409,7.241148507,38.42828718794950,68.63525428,594.3940465694380,2.307713071733190,62.109906376960300,18.592042313524000
blackgram,15,78,19,27.16159076,6.92009048,21.976532380161100,66.76017239,424.19153739604400,6.78180305953598,62.113138202614200,55.164428608928400
blackgram,23,60,17,26.23773129,7.504608385,12.220586585882200,67.88521396,998.7043639502440,5.678596206047890,28.974445730123100,64.86281629747450
blackgram,96,75,15,30.20157245,7.152272256,4.0332483145967900,60.06534859,863.9666547531360,22.374836053093800,163.30375673204900,14.013224457253500
blackgram,95,72,15,31.55846339,7.137004749,28.65003306181100,67.83563765,208.4962020437520,11.446830376150600,23.97967061163600,57.81582762500750
blackgram,41,80,19,29.67892453,6.808041722,53.731706762661300,69.0854554,945.3839446053920,0.06749462938817800,91.72963960158380,67.24975757722450
blackgram,46,76,18,27.05365239,7.393631868,3.6451366613331000,67.7017527,704.2750538549200,0.3649438426250350,190.03919379657200,24.67479737433710
blackgram,53,68,19,34.63880966,7.69950698,62.42215482931540,61.38597868,522.573000822448,11.814182462520400,83.41889729996300,80.61791409493690
blackgram,17,78,21,33.39438752,6.602888249,39.22953783853540,62.93692886,339.0078905732080,20.77429186951950,72.90268117193870,90.87463667838530
blackgram,48,64,25,28.84079155,6.734447425,56.56968255136640,63.37230676,420.4278177283290,20.957849589640000,40.916911271709400,97.04974412360600
blackgram,63,80,19,31.49338309,6.521217963,91.01027332571970,63.0563645,715.9194943998850,2.243610437384170,181.71330634296100,25.888391232493000
blackgram,32,68,23,25.54960633,7.707332484,43.971036302250500,63.95425534,504.450060047285,20.568275453359800,76.38483273400400,78.99396462054260
blackgram,61,67,16,34.37329112,6.596719015,26.099015293796200,69.69366426,97.22381381140330,20.78447322369540,156.8268569383400,93.5952048581888
blackgram,86,70,15,34.6008247,7.403623355,98.12134114608370,63.11296779,181.2091398329150,15.143449727092500,41.518372464684800,20.040158860097900
blackgram,28,74,15,29.43463808,7.517097,42.90442129705290,64.94329356,588.6744803852500,2.3684720982396800,178.82049858589600,45.95853120040050
blackgram,86,67,16,29.10713092,7.17620823,37.25867012379280,67.90577375,172.94614100967400,13.485488237365600,57.221612866688500,5.4606424448586700
blackgram,83,80,22,28.57006111,6.593961761,57.4041985981654,65.71765781,866.0851147638290,23.042547727596900,182.74964886309400,74.81214423719800
blackgram,24,79,19,27.54384835,7.143942758,31.401413013497700,69.3478631,473.21322657371700,0.8890697908915030,151.8587151387780,62.1839140780902
blackgram,59,75,21,33.04687968,6.690655045,78.70710131245690,68.93875631,170.23701977110500,3.4983334546494200,137.40628096316800,25.14380645317700
blackgram,70,55,20,33.95309131,7.423530351,82.62110982275210,69.96100028,216.47168694063300,21.873748981370600,133.73925033894700,5.232315545862090
blackgram,33,68,17,30.11873003,6.578714843,33.001070287622100,60.11680815,608.0220784991420,1.542571554028450,39.15169656161950,11.532378025475900
blackgram,52,68,20,29.57812712,7.497469256,29.476889655716200,66.17587668,176.47194201043600,19.242187920106500,32.56452459962590,42.755253760789100
blackgram,32,76,22,27.26458947,7.775306272,71.94292908072640,68.01232937,913.9069494258620,20.975942484407600,55.00655476591840,9.56755697924141
blackgram,91,60,16,31.35730791,7.322555223,73.42717997183210,64.24992106,405.73331516453400,8.413988114980970,88.41898670994890,97.55844430904650
blackgram,72,72,17,31.52104732,7.580527339,55.135609716210300,66.55723677,643.5569961234680,0.46628078434071900,53.72412940869110,69.84574058867950
blackgram,29,68,19,29.39982732,7.108450121,46.189305762535900,64.25510719,330.8419174082960,21.91343801924080,68.25924993302220,47.06321678756940
blackgram,11,62,15,29.38400259,7.358974541,53.49534464583660,64.14928485,860.647682106462,20.845011969431800,158.79591332827600,43.98357632550840
blackgram,69,65,23,28.38686534,7.405176138,27.550466305134900,61.88871127,435.59437923909800,11.282137990709700,96.43004889358980,48.315382723362700
blackgram,10,64,15,28.47442276,6.500144962,78.64870956692440,63.53604453,932.8823322892260,15.558707067656100,88.68779806911920,7.085572074176870
blackgram,82,58,16,30.64095781,7.167435834,86.76529126269470,61.14508627,253.60546617379700,11.116603924151000,85.13895242471360,4.822086336027860
blackgram,79,75,25,25.25596239,7.261791753,32.68380038601960,61.36669662,609.7141250745330,10.815172166451500,190.35274448461000,60.943451778074300
blackgram,15,66,19,32.97030511,7.586642101,1.0194158482874300,60.18122078,506.33837907363800,0.9777147160900930,35.36782002560020,75.5472699499758
blackgram,26,70,16,33.66855394,7.534811833,86.27226093305400,66.60416867,983.5068472004080,3.9700776129182700,138.39851099527700,82.12699058736300
blackgram,11,57,19,32.83963757,7.251000789,51.04637358788230,67.99803573,160.25822601274900,13.018380890693100,30.522296943451400,2.571005151365620
blackgram,92,58,25,27.45853567,6.513620918,19.916600186005600,62.90020977,760.5899236298980,22.56262745813770,5.227055249867570,85.62239868844080
blackgram,73,62,17,25.68576704,7.121254928,77.52467779182500,69.84354028,629.3232917445300,14.689819672071400,24.940612231377600,56.40893547602050
blackgram,9,75,22,30.0328403,7.574561547,27.336947097449200,64.14800537,448.9814839443520,0.31982270213550000,182.73216385863500,25.855049146769700
blackgram,14,80,20,28.20667264,7.350869792,93.73988333235910,68.27085245,384.02451734012000,11.078963826074900,15.855536971440600,90.28603645741310
blackgram,12,76,16,28.27265858,7.513151076,68.77175770161960,61.18956161,513.9071096848900,13.553091728871200,32.53588981474870,54.78450888551760
blackgram,7,76,15,28.5417236,7.025607706,42.384842730623300,64.2020154,703.2454022637050,9.705860394537580,150.90741240724900,18.303510101424500
blackgram,41,61,20,26.87187036,6.804253866,47.178867902535000,61.61367264,780.6304097441700,9.277928497709480,22.42639681259430,10.973275967215600
blackgram,42,60,15,32.79766751,7.163043872,55.83769997798790,68.77994074,25.829136133803900,9.658979946638220,190.12397391376700,55.62436164799290
blackgram,61,63,15,26.42333018,7.338929556,65.06665868702540,64.51136845,327.5342769148250,23.01623429076030,138.51821391497400,76.59634999619810
blackgram,54,67,21,29.79181107,6.621323612,28.718970712054400,63.38789228,279.13843156171800,2.932844395114700,69.93250471998750,4.206374581918370
blackgram,74,63,16,27.44003279,6.661870999,85.4010179966217,67.10464369,672.758306993559,3.1481016407619300,94.53866422369720,10.142769734065100
blackgram,94,68,17,34.1262979,7.733149554,60.889221348635700,65.14877461,514.8449803218050,5.447987454640080,16.302703377743600,99.12590998058660
blackgram,66,61,15,30.94908189,7.402891666,10.22516895142210,64.23364112,172.6658974669730,13.092235250844600,115.02494334732200,86.7321931593601
blackgram,21,74,18,28.75751783,6.599147298,28.824432962474900,61.02701476,626.0396871293810,1.1556606882181300,59.89243446701920,21.643725292383600
blackgram,14,79,17,27.24766491,7.04174124,13.40941573534260,66.10123083,304.5183019456160,14.795128755591300,124.6782541689940,49.28962244381520
blackgram,63,62,24,28.63005477,7.353876754,0.4000489968661430,66.770943,311.9422276700790,17.77087140820880,188.18406806881600,58.437634898007800
blackgram,39,60,17,26.41768321,7.026795359,99.26099625612990,63.64698302,915.7424393155940,19.650665565111600,153.36842127516800,50.25652789718080
blackgram,87,65,20,32.81705216,6.814301033,35.31345849674620,66.15665137,601.00071751504,7.037870560470110,13.868681946318300,16.929478346071900
blackgram,20,55,25,29.6321052,7.42160832,7.5049476735081,65.91359954,69.17378281302560,2.60946359934625,131.49530550757600,64.23901592765030
blackgram,19,62,24,33.49077065,6.847382891,33.61382494696380,62.73317204,830.8551532041510,6.337001165057220,118.14758737763900,96.83317732172470
blackgram,6,59,22,31.86847286,7.191522601,28.091222596662900,66.74217464,451.52629036862700,15.448752905338300,164.9988671478610,42.69512034119120
blackgram,27,77,21,30.32992227,7.01285529,13.585300597215300,65.62971858,693.9078859344570,16.869235943574800,45.34550831366760,49.01104604374920
blackgram,33,58,17,28.546224,7.368318809,86.50117388089760,66.31394098,70.69654205197250,9.655719484741040,58.56991106508200,50.158160218687900
blackgram,33,63,17,30.02629908,7.26154329,86.34423898744830,67.88811637,284.2143525291030,12.35599293674620,83.00994244430280,60.06272405543170
blackgram,43,63,18,31.65531175,6.52669158,47.037212212145700,60.13263713,512.8519112357060,17.57681679556680,107.22270008701800,6.879290320858060
blackgram,4,70,15,30.33499674,6.872594461,28.960963962931800,63.54718862,158.38703709390500,20.43748040407680,34.844681984619600,18.201339437790600
blackgram,67,73,16,33.36984395,6.874142175,34.81619041712860,65.67718163,62.83819877853990,5.860470487777690,81.44357819905210,31.068538892345200
blackgram,29,77,22,31.4345059,7.76061831,83.8328859739322,62.99303471,743.1403945661140,14.21524735592620,38.81998722764350,79.8444609762978
blackgram,11,79,23,27.71678273,6.781841984,62.48187945532350,63.29103387,596.4472266743600,13.161807056757900,133.03265095365500,38.685010565551100
blackgram,27,77,21,32.63918668,7.326980454,24.145002029393300,61.3009051,12.869773305604800,4.762575655858120,57.123276505719400,77.87397190790100
blackgram,33,62,25,32.7477393,7.453975408,95.83207435518010,67.77954584,694.4216294256690,16.776537659977700,123.0146908947530,18.50594957050860
lentil,7,76,15,28.05153602,7.604110177,73.10816346892170,63.49802189,344.06986722508800,9.634428253683820,149.04965357377900,98.69838969849710
lentil,16,61,22,19.44084326,7.728832424,81.77228659494650,63.27771461,910.4235391424760,0.15551533183353700,169.61497790048100,9.800987572450150
lentil,45,60,20,29.84823072,7.491217102,89.88850733356180,60.63872613,442.1748245328620,17.133991705680400,14.654765108215800,24.027683832231600
lentil,38,74,17,21.36383757,6.633864582,95.29746102207770,69.92375891,620.5529509364790,11.79561768781730,8.305249225606490,38.478351677445000
lentil,39,71,16,26.28663931,7.324863481,66.07740758365740,68.51966729,956.2819194407850,18.815528015676400,132.63219061587500,40.132651776754700
lentil,6,71,18,22.17499963,6.410441476,9.260183139248180,62.13873825,10.268641031838300,8.445484932783540,183.87952235217200,70.74161288093730
lentil,4,72,18,26.57597546,7.836719564,62.868585477182300,60.97876599,393.4000239704420,3.8616234531461600,7.397946848260960,65.2494895944519
lentil,53,59,21,26.58972517,6.139215944,96.07350824848200,66.14007674,321.0065165310830,15.233936731166500,86.41769094035620,16.24138699539180
lentil,8,64,20,19.1345771,6.590571088,38.96313731830150,62.57526895,808.2110942214260,21.702498624576900,158.72615493345600,4.693879273567460
lentil,58,58,17,28.75273118,7.286049978,63.383309673156600,69.15640149,845.709869843686,15.28730806203780,41.772921320816500,87.03959980792770
lentil,32,77,20,25.78746268,6.058306161,13.592560381200100,60.2816298,148.6494368605680,9.33892806216992,14.970950279314300,86.66990783080900
lentil,0,75,22,23.89271875,6.658605362,32.57203433253250,61.78779413,804.3107998378800,2.12998225040252,54.13549898714650,50.41519460708320
lentil,36,69,23,28.67408774,7.299360767,79.21952475625630,63.18832976,100.39181347254600,7.467056226739250,79.01264185236990,18.32568290570090
lentil,78,80,24,28.42062847,7.815210661,19.9720112728338,61.77336343,303.579195055375,7.881906496575340,112.38277669453500,76.31958621028700
lentil,30,78,15,21.35499456,5.925391795,82.8787052661653,62.60136323,905.0288862668380,6.1287606202396700,164.69240196574000,85.1233881720164
lentil,19,79,17,21.12695586,6.403683619,6.068944453079680,63.18738532,291.16514393053800,7.419429346494190,117.58695085891000,7.999481425750890
lentil,54,62,22,24.02037872,7.397546271,31.464849974943900,61.62313345,309.1929281551700,20.253635363960300,158.38181713126900,37.60716886664250
lentil,70,60,24,25.40474421,7.722335992,53.136715417397000,65.8567539,125.08849758636100,16.979890455893800,38.74544894626100,58.639178770956400
lentil,23,67,22,29.03017561,7.475926645,58.77827014071350,64.49166566,530.5481776852530,4.433107405327390,115.70805769428100,29.742880307911900
lentil,92,78,18,20.21368219,6.887130053,52.47656118698990,68.65257685,622.9593846903340,18.37631578989040,98.29555585863440,83.56754469340830
lentil,30,80,16,29.19585548,7.441976825,56.97599482206600,68.01965728,545.7378363955860,10.767169761575800,183.1761435114160,86.2673372546156
lentil,15,61,24,18.29783597,7.629910253,24.96060051676760,69.6897615,24.509595594178500,19.412827901391900,49.94986546301820,14.92677009523580
lentil,38,66,20,27.41434987,7.336117221,26.891450270344400,63.41785982,316.0048687017950,0.7300773404572170,196.98022707400600,23.559191074005700
lentil,15,61,21,24.84063998,6.75020529,69.801957261057,60.09116626,910.5097607782710,14.979693965255300,67.78930620125970,21.38977729244260
lentil,20,60,21,29.94413861,7.52178027,11.731507341504400,67.31323084,462.9198723061770,7.87438203771515,163.79665099515500,93.42973813244310
lentil,38,66,22,25.87990287,6.347379185,60.348854516411900,67.55109024,371.97193180671200,6.176943353981960,46.74499629360400,44.50164404700060
lentil,87,56,18,20.0467711,7.135251532,22.536501809414000,65.84395319,834.8286989422680,9.61734107302802,171.02803107839700,88.97693801713480
lentil,58,72,15,22.99451999,7.670178119,88.19123699741760,66.70897237,778.344022448127,13.608448627014100,144.62719282456600,89.93361477337550
lentil,79,77,20,25.13163619,7.399749291,3.6024422334285300,66.92642362,581.4203272211210,6.526309319031270,28.599081628087500,81.62725843122570
lentil,31,65,24,28.49584395,7.841496029,66.96686141631920,62.44616219,94.99518096847140,16.36709010704140,6.324386813782870,47.67934360218310
lentil,22,79,22,18.28766124,6.254216611,40.80012900418960,69.48515056,502.50763499678000,2.8054900880141200,194.04296017950400,63.67970771624990
lentil,52,63,16,24.38041875,6.868881708,35.398247423507600,61.18458224,983.9281059117590,2.1602115562705000,87.16626268830480,28.149169188021500
lentil,8,78,23,21.31852148,7.320514721,44.91497405322130,66.43934593,65.10627974726250,13.657639678709100,56.181128919634900,58.338307631551100
lentil,86,78,18,18.54141834,6.296976913,98.44021001060170,62.70637578,719.0925399793020,17.48802272159640,157.29273903478500,20.547899130460600
lentil,14,67,25,25.28710601,7.241151936,32.515911112790800,60.85993533,961.7740079511060,11.260891993070600,175.9153729298020,12.838837621273800
lentil,86,65,23,25.43459777,7.685959305,96.32382110805770,69.12613376,115.3390833357060,9.884874984425250,162.2884271165710,42.90683370356530
lentil,15,72,15,28.83600962,6.890760124,20.304176522139800,69.76112921,148.51047137982100,7.1098378338238100,124.0291575655510,59.15028953109480
lentil,52,57,21,27.37659643,6.155915975,62.283568442731700,63.93927841,661.7922923441210,18.67591854418690,20.372726261447100,1.1089818255275600
lentil,80,58,15,28.31886863,6.167855382,80.2003769833496,60.19461399,88.71181692540580,10.093362838047200,66.21680797602890,18.933492736057700
lentil,23,58,25,27.4818649,6.861640036,84.04538071196330,62.04814951,733.218196807355,0.37628812833258900,182.77171227422300,62.37779940582460
lentil,6,65,19,18.28072173,6.978361689,86.26886426562290,68.10365387,500.51186070054700,6.249026622351300,71.5352267647899,30.32555508471340
lentil,7,65,19,27.61204997,7.043160241,69.47890383990780,69.29786244,203.95114870008500,7.604840244100650,155.22445226978200,79.62465932947620
lentil,45,65,19,23.43974653,5.94239222,54.861463335149600,63.22011726,985.075143555683,19.565712522940700,72.23796700344310,20.481870813224200
lentil,59,69,19,20.95628486,7.239455147,53.033278800083300,63.68128841,425.64282044045400,7.418099014765400,68.55289514885480,70.41032880802850
lentil,45,55,16,23.7937153,6.516317561,11.427623698001200,68.03209183,596.986073124064,9.829718089145590,20.12765930863660,39.57767492822420
lentil,21,61,17,22.6371424,6.233269045,65.23731615702060,65.44544859,335.34513301692800,3.1709777178803700,7.724400223406460,11.639078750365300
lentil,27,79,15,21.53577883,7.505283615,92.94046540883460,65.47227704,113.34263530870000,22.22442380780190,15.100950811954300,19.90112010371470
lentil,30,63,17,29.87854588,6.950300686,37.41616382715690,65.73085206,705.2032264158290,14.901781108391300,49.29066538427220,1.923098136232400
lentil,80,61,15,25.2653291,6.958054839,38.13969612339400,67.10004577,81.5780064607733,10.171231095880300,184.87522583311800,29.213416407751900
lentil,99,70,16,25.17885316,6.54803469,61.35867809281590,68.93307305,630.9340062119590,2.3431603207439200,53.71726215406540,49.098635519108900
lentil,51,74,25,24.12192608,6.461618577,62.02559630985200,61.09533545,599.1716156886490,6.956679207328950,20.027580458962000,93.40679970899870
lentil,62,64,23,23.33565221,7.065264073,61.00691539577360,67.40460704,679.1704475643310,8.746178964602800,55.676036691617200,89.60155064076510
lentil,46,58,23,21.74600081,6.765091462,33.219026640358400,63.39503184,546.5425235502610,14.847937831682900,41.776139654658600,63.2864389589727
lentil,3,79,22,27.60195453,5.91645379,64.41946930298280,63.46170674,101.13908714864100,21.370442983881000,134.42600158309700,32.596127901123400
lentil,31,68,18,24.388717,6.711341147,54.86825873777870,62.50453062,106.37659887171100,12.140673719662900,172.47896328900500,58.9230783660863
lentil,13,79,20,24.98287462,6.379881442,61.652754991247300,66.895409,133.95289525697500,19.01254566747260,74.0192967759294,18.84904075626750
lentil,91,77,22,28.234829,6.313284268,41.11151015010540,69.3159965,813.1207230638170,16.60169291164640,28.349204850986400,47.14156864962610
lentil,84,74,17,26.03026959,7.393210848,90.91307612679400,69.55863145,217.4224579080250,9.98198439915943,106.54679962494000,14.593342042140100
lentil,86,68,24,28.04849594,7.504930973,17.76049260881870,64.07691942,958.8615151207740,9.842525173092020,166.1920878710110,35.84746638028970
lentil,95,75,17,24.87425505,7.198076286,55.45988502057100,64.00213929,116.5248776582790,6.718247634515230,120.79549625921200,99.10158104371940
lentil,83,78,22,23.97081395,7.007037515,10.724916138821100,62.35557553,630.2512530410070,13.834190675298900,136.8242732588650,40.27723654529290
lentil,82,79,19,20.06003985,6.677262562,10.71474813575110,67.76252583,157.43121053415600,6.381659738315290,46.327430516591900,27.872905027039000
lentil,91,60,18,19.59221047,6.74398035,90.15646979168240,61.28633405,868.1438968906360,10.499196080816100,133.1642125174930,18.393576141019200
lentil,56,69,16,29.77013109,6.547361618,18.178773002267900,66.29327012,960.4806300078210,13.892167159856000,114.73241017913800,45.36357086067390
lentil,56,67,21,27.52135365,6.551577598,34.63512651639010,60.53657684,794.4667623195440,6.219552104243920,4.736837503548160,68.6286815046418
lentil,37,67,23,25.62896213,6.585020303,79.7117952713153,63.14909763,234.2233441781330,10.505029132085000,35.98253786680700,96.73458971590020
lentil,14,67,20,20.39078312,6.924042372,59.24880104922780,60.47528931,710.0892220102110,9.643108724531770,56.520912387404900,45.49780266778670
lentil,98,70,21,25.39038396,7.437373666,67.98661048054590,60.4989659,456.3466523329740,2.221847239042010,22.738443681592100,93.95908015310980
lentil,39,71,19,24.91079638,7.142611056,27.601462720202500,60.71367427,783.1097148515070,19.314627924801700,139.35885247884400,89.76363283853970
